Código;Descrição;Cor;Grade;Preço Venda
511579;BLUSA EM CREPE MANGA DET FRANZIDO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511579;BLUSA EM CREPE MANGA DET FRANZIDO;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511579;BLUSA EM CREPE MANGA DET FRANZIDO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511579;BLUSA EM CREPE MANGA DET FRANZIDO;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511579;BLUSA EM CREPE MANGA DET FRANZIDO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511579;BLUSA EM CREPE MANGA DET FRANZIDO;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511579;BLUSA EM CREPE MANGA DET FRANZIDO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511579;BLUSA EM CREPE MANGA DET FRANZIDO;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511579;BLUSA EM CREPE MANGA DET FRANZIDO;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511579;BLUSA EM CREPE MANGA DET FRANZIDO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
511581;BLUSA EM MALHA CANELADA C/ GOLA BORDADA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;110
511581;BLUSA EM MALHA CANELADA C/ GOLA BORDADA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;110
511581;BLUSA EM MALHA CANELADA C/ GOLA BORDADA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;110
511581;BLUSA EM MALHA CANELADA C/ GOLA BORDADA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;110
511581;BLUSA EM MALHA CANELADA C/ GOLA BORDADA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;110
511581;BLUSA EM MALHA CANELADA C/ GOLA BORDADA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;110
511581;BLUSA EM MALHA CANELADA C/ GOLA BORDADA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;110
511581;BLUSA EM MALHA CANELADA C/ GOLA BORDADA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;110
511581;BLUSA EM MALHA CANELADA C/ GOLA BORDADA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;110
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511582;SAIA TWILL C/ DETALHE ONDULADO BARRA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511583;BLUSA CROPPED DETALHE NA MANGA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511583;BLUSA CROPPED DETALHE NA MANGA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511583;BLUSA CROPPED DETALHE NA MANGA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511583;BLUSA CROPPED DETALHE NA MANGA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511583;BLUSA CROPPED DETALHE NA MANGA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511583;BLUSA CROPPED DETALHE NA MANGA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511584;BLUSA EM CREPE MANGA C/ BORDADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;139,9
511585;BLUSA EM MALHA CANELADA GOLA C/ BORDADO;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
511585;BLUSA EM MALHA CANELADA GOLA C/ BORDADO;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
511585;BLUSA EM MALHA CANELADA GOLA C/ BORDADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
511585;BLUSA EM MALHA CANELADA GOLA C/ BORDADO;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
511585;BLUSA EM MALHA CANELADA GOLA C/ BORDADO;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
511585;BLUSA EM MALHA CANELADA GOLA C/ BORDADO;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
511585;BLUSA EM MALHA CANELADA GOLA C/ BORDADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
511585;BLUSA EM MALHA CANELADA GOLA C/ BORDADO;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
511585;BLUSA EM MALHA CANELADA GOLA C/ BORDADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
511586;BLUSA CROPPED UM OMBRO SO C/ PREGAS;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511586;BLUSA CROPPED UM OMBRO SO C/ PREGAS;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511586;BLUSA CROPPED UM OMBRO SO C/ PREGAS;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511586;BLUSA CROPPED UM OMBRO SO C/ PREGAS;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511586;BLUSA CROPPED UM OMBRO SO C/ PREGAS;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511586;BLUSA CROPPED UM OMBRO SO C/ PREGAS;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
511588;CAMISA EM LINHO GOLA C/ BOLSO BORDADO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511588;CAMISA EM LINHO GOLA C/ BOLSO BORDADO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511588;CAMISA EM LINHO GOLA C/ BOLSO BORDADO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511588;CAMISA EM LINHO GOLA C/ BOLSO BORDADO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511591;CAMISA BORDADA COM GOLA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511591;CAMISA BORDADA COM GOLA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511591;CAMISA BORDADA COM GOLA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511591;CAMISA BORDADA COM GOLA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511592;CONJ BLUSA CROPPED EM RENDA DET FLOR C/ CALCA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511592;CONJ BLUSA CROPPED EM RENDA DET FLOR C/ CALCA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511592;CONJ BLUSA CROPPED EM RENDA DET FLOR C/ CALCA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511592;CONJ BLUSA CROPPED EM RENDA DET FLOR C/ CALCA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511592;CONJ BLUSA CROPPED EM RENDA DET FLOR C/ CALCA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511592;CONJ BLUSA CROPPED EM RENDA DET FLOR C/ CALCA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511592;CONJ BLUSA CROPPED EM RENDA DET FLOR C/ CALCA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511592;CONJ BLUSA CROPPED EM RENDA DET FLOR C/ CALCA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511593;CONJ BLUSA REGATA EM LAISE COM CALCA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;289,9
511594;VESTIDO LONGO BORDADO COM FENDA;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511594;VESTIDO LONGO BORDADO COM FENDA;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511595;CONJ BLUSA BORDADO C/ SHORT;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511595;CONJ BLUSA BORDADO C/ SHORT;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;179,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;005-ROSA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;005-ROSA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;005-ROSA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511596;CONJ BLUSA ALCINHA EM LINHO C/ CALCA;005-ROSA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;006-LARANJA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;006-LARANJA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;006-LARANJA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;006-LARANJA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511597;VESTIDO LONGO EM LINHO UM OMBRO SO DET FLOR;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;229,9
511598;MACACAO TQC DETALHE PREGAS;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511598;MACACAO TQC DETALHE PREGAS;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
511599;SAIA MIDI DETALHE PESPONTO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511599;SAIA MIDI DETALHE PESPONTO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511599;SAIA MIDI DETALHE PESPONTO;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511599;SAIA MIDI DETALHE PESPONTO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511599;SAIA MIDI DETALHE PESPONTO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511599;SAIA MIDI DETALHE PESPONTO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511599;SAIA MIDI DETALHE PESPONTO;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511599;SAIA MIDI DETALHE PESPONTO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511599;SAIA MIDI DETALHE PESPONTO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;050-CORAL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;050-CORAL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511600;CONJ BLUSA EM LINHO C/ CALCA PANTALONA BORDADA;050-CORAL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;269,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
511601;BLUSA MANGA BABADINHO C/ ENTREMEIO;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
